begin;open;close;high;low;value;volume;name
2021-09-08 00:00:00;325.96;331.7;332.74;322.84;15740553281.4;47841520;SBER
2021-09-09 00:00:00;330.4;326.01;330.4;325.69;9825197205.3;29962700;SBER
2021-09-10 00:00:00;328.01;326.25;328.43;325.21;5729049099.3;17532340;SBER
2021-09-13 00:00:00;327.01;327.41;328.14;324.01;7938937327.1;24365060;SBER
2021-09-14 00:00:00;327.45;326.48;328.84;325.48;7368952203.4;22505240;SBER
2021-09-15 00:00:00;326.46;333.51;334.6;326.46;14527591562.8;43834510;SBER
2021-09-16 00:00:00;333.04;326.99;334.5;324.91;20507737106.1;62503480;SBER
2021-09-17 00:00:00;326.9;329.56;331.73;325.7;17871079350.1;54126320;SBER
2021-09-20 00:00:00;327.01;326.92;328.85;325.0;10401831490.4;31832600;SBER
2021-09-21 00:00:00;328.44;323.25;329.48;322.39;15522239088.4;47769290;SBER
2021-09-22 00:00:00;325.28;327.8;328.9;322.5;12463834230.6;38198960;SBER
2021-09-23 00:00:00;328.94;327.02;329.4;325.13;8851933420.7;27071410;SBER
2021-09-24 00:00:00;326.08;325.44;326.23;323.62;7989126504.7;24584330;SBER
2021-09-27 00:00:00;326.39;331.68;332.46;326.09;11349159556.7;34410300;SBER
2021-09-28 00:00:00;332.07;329.3;334.48;328.32;17401187015.8;52542880;SBER
2021-09-29 00:00:00;329.09;328.43;330.45;327.15;9089927992.7;27649210;SBER
2021-09-30 00:00:00;329.98;340.99;342.2;329.45;28126964094.4;83622260;SBER
2021-10-01 00:00:00;339.21;338.48;339.94;336.08;12711650647.5;37690990;SBER
2021-10-04 00:00:00;337.9;345.85;349.31;336.22;20681506812.0;60125260;SBER
2021-10-05 00:00:00;346.78;363.2;365.0;344.9;30825175209.9;86824850;SBER
2021-10-06 00:00:00;366.0;364.28;375.48;359.35;35040194593.9;95804990;SBER
2021-10-07 00:00:00;367.69;368.93;374.0;365.88;18307876011.9;49555650;SBER
2021-10-08 00:00:00;370.0;373.01;374.55;368.0;11527412588.4;31050580;SBER
2021-10-11 00:00:00;375.0;387.6;388.11;375.0;25575373781.3;66699560;SBER
2021-10-12 00:00:00;385.88;377.79;386.86;376.72;19716234876.2;51665490;SBER
2021-10-13 00:00:00;378.86;378.8;380.91;370.81;20580875845.5;54687330;SBER
2021-10-14 00:00:00;382.0;376.09;383.13;374.57;13743991379.8;36363890;SBER
2021-10-15 00:00:00;377.92;371.82;378.41;370.43;13934166254.1;37369170;SBER
2021-10-18 00:00:00;369.35;364.6;369.91;363.75;13978826905.5;38233180;SBER
2021-10-19 00:00:00;366.14;373.18;373.4;361.5;14729685626.4;40031730;SBER
2021-10-20 00:00:00;371.83;370.16;371.97;367.1;10172889099.5;27537590;SBER
2021-10-21 00:00:00;368.2;364.6;371.14;363.2;8989902917.2;24501070;SBER
2021-10-22 00:00:00;364.0;364.37;370.39;362.37;9671339875.3;26378840;SBER
2021-10-25 00:00:00;366.2;369.99;371.7;361.68;13114090088.6;35639850;SBER
2021-10-26 00:00:00;369.89;372.16;374.63;365.66;15483820091.2;41833770;SBER
2021-10-27 00:00:00;371.0;371.36;374.0;366.51;13495141235.6;36450620;SBER
2021-10-28 00:00:00;370.5;365.36;374.92;362.32;19761549155.8;53892680;SBER
2021-10-29 00:00:00;364.34;356.14;364.34;352.68;19154550770.8;53541990;SBER
2021-11-01 00:00:00;356.15;370.96;371.47;356.14;20108431916.7;55134640;SBER
2021-11-02 00:00:00;371.0;370.7;374.0;367.2;13981183328.4;37723170;SBER
2021-11-03 00:00:00;370.0;370.13;370.5;365.03;11354869140.4;30876610;SBER
2021-11-05 00:00:00;366.99;360.21;367.56;358.5;14225056249.1;39229740;SBER
2021-11-08 00:00:00;362.57;358.39;363.97;355.6;14278009375.4;39736440;SBER
2021-11-09 00:00:00;358.41;357.44;364.58;355.6;15004411479.7;41718590;SBER
2021-11-10 00:00:00;356.7;348.65;358.8;348.0;16457699088.7;46558110;SBER
2021-11-11 00:00:00;350.11;356.24;357.89;347.22;15179150045.5;42915840;SBER
2021-11-12 00:00:00;356.24;347.59;356.37;339.68;34892222884.6;100682800;SBER
2021-11-15 00:00:00;349.24;344.39;352.8;342.76;20797457060.0;59973490;SBER
2021-11-16 00:00:00;345.99;337.91;346.47;336.01;21039571887.2;61972880;SBER
2021-11-17 00:00:00;338.49;339.89;343.57;336.6;16942009572.1;49773710;SBER
2021-11-18 00:00:00;338.97;336.93;343.12;333.5;15961631248.7;47124100;SBER
2021-11-19 00:00:00;339.37;327.56;339.99;325.7;22189185221.3;67114710;SBER
2021-11-22 00:00:00;326.05;309.15;326.39;306.67;45563102260.6;144394030;SBER
2021-11-23 00:00:00;306.28;326.84;327.01;300.1;45736605718.3;144887010;SBER
2021-11-24 00:00:00;328.0;321.22;329.97;317.35;25081449461.2;77919580;SBER
2021-11-25 00:00:00;322.35;317.29;322.96;316.11;14063418089.7;44075230;SBER
2021-11-26 00:00:00;307.14;304.42;312.0;303.22;27859460736.9;90702260;SBER
2021-11-29 00:00:00;311.11;316.57;322.15;309.42;26132483041.5;82626540;SBER
2021-11-30 00:00:00;311.0;315.0;318.58;310.09;31025495218.6;98214880;SBER
2021-12-01 00:00:00;321.3;324.4;329.44;319.51;22750927797.6;69948230;SBER
2021-12-02 00:00:00;325.4;326.8;329.0;320.54;19963662877.3;61450200;SBER
2021-12-03 00:00:00;327.6;320.66;328.95;318.4;13947718236.0;43107850;SBER
2021-12-06 00:00:00;322.0;307.5;324.16;304.18;30901866910.3;99688200;SBER
2021-12-07 00:00:00;307.14;309.79;313.03;300.5;47159021183.1;154172870;SBER
2021-12-08 00:00:00;310.99;296.95;316.88;291.57;72512692906.7;241043180;SBER
2021-12-09 00:00:00;297.49;300.4;304.94;292.5;40274844717.3;133933650;SBER
2021-12-10 00:00:00;300.5;297.44;304.28;294.43;24474375346.8;82046160;SBER
2021-12-13 00:00:00;298.23;280.64;300.99;280.08;42131944975.3;146312930;SBER
2021-12-14 00:00:00;280.2;284.9;286.09;261.5;49218627449.7;176483200;SBER
2021-12-15 00:00:00;284.9;286.65;287.79;279.44;24828431135.5;87523240;SBER
2021-12-16 00:00:00;287.7;295.89;298.7;286.2;39668733059.0;134813120;SBER
2021-12-17 00:00:00;295.0;294.9;296.73;291.61;32344386589.0;109770570;SBER
2021-12-20 00:00:00;293.11;288.4;293.11;285.63;22970334237.0;79679000;SBER
2021-12-21 00:00:00;289.8;291.7;293.4;286.76;18815016922.5;64934720;SBER
2021-12-22 00:00:00;291.8;294.0;297.23;289.23;18764947636.7;63860480;SBER
2021-12-23 00:00:00;294.68;292.8;298.1;291.26;16328921885.0;55534990;SBER
2021-12-24 00:00:00;292.92;293.89;294.18;289.0;11004253897.8;37671250;SBER
2021-12-27 00:00:00;294.76;295.68;296.0;293.37;10535286767.5;35734540;SBER
2021-12-28 00:00:00;295.84;295.0;297.55;294.18;11199396831.3;37859030;SBER
2021-12-29 00:00:00;295.05;293.51;295.55;291.33;11041565007.2;37673290;SBER
2021-12-30 00:00:00;293.6;293.49;294.89;291.52;12484601229.1;42567960;SBER
2022-01-03 00:00:00;295.9;305.47;305.5;294.34;15116470365.3;50183170;SBER
2022-01-04 00:00:00;305.51;304.24;310.1;301.63;16277165930.5;53270410;SBER
2022-01-05 00:00:00;303.72;287.01;304.26;287.0;20740935491.0;70017630;SBER
2022-01-06 00:00:00;286.6;293.92;295.1;281.0;23128604540.0;79380930;SBER
2022-01-10 00:00:00;295.52;291.69;298.88;288.68;19757691963.7;67426550;SBER
2022-01-11 00:00:00;293.4;291.88;293.94;288.71;17141880062.9;58921530;SBER
2022-01-12 00:00:00;292.82;290.4;292.92;285.05;23674409517.2;81822450;SBER
2022-01-13 00:00:00;289.56;272.5;290.37;269.9;58998956306.5;211556190;SBER
2022-01-14 00:00:00;272.39;261.0;277.98;249.2;105840690373.5;406253690;SBER
2022-01-17 00:00:00;262.15;257.78;264.01;247.0;63249791802.6;248689250;SBER
2022-01-18 00:00:00;258.8;234.7;259.39;228.09;115765833652.0;484056480;SBER
2022-01-19 00:00:00;232.9;244.86;249.0;221.03;86623311717.5;360958990;SBER
2022-01-20 00:00:00;244.17;254.61;263.0;240.01;82793764163.4;329113650;SBER
2022-01-21 00:00:00;252.99;246.9;259.08;246.0;74378247142.4;295690670;SBER
2022-01-24 00:00:00;246.51;236.97;249.88;226.0;76615666498.0;325829650;SBER
2022-01-25 00:00:00;237.0;239.59;243.55;231.0;55146749879.2;232596970;SBER
2022-01-26 00:00:00;240.5;236.9;245.17;233.3;53688065880.5;224840650;SBER
2022-01-27 00:00:00;235.0;254.29;260.0;233.1;75092074862.5;301306340;SBER
2022-01-28 00:00:00;255.87;257.82;262.0;252.02;52531847944.2;204180270;SBER
2022-01-31 00:00:00;258.98;269.42;269.6;258.81;41439465846.6;156175080;SBER
2022-02-01 00:00:00;269.72;264.7;273.1;260.56;45265999275.4;170396140;SBER
2022-02-02 00:00:00;265.88;261.0;266.91;254.52;44266555958.2;170215080;SBER
2022-02-03 00:00:00;258.45;250.79;259.87;250.06;38264109218.8;151173100;SBER
2022-02-04 00:00:00;251.99;256.53;259.74;251.91;32465015937.6;127035170;SBER
2022-02-07 00:00:00;256.99;257.61;260.53;253.52;21984857622.9;85586640;SBER
2022-02-08 00:00:00;257.6;269.8;269.9;256.52;42797055854.6;161506220;SBER
2022-02-09 00:00:00;270.01;279.09;279.71;270.0;53580134334.3;193575010;SBER
2022-02-10 00:00:00;279.2;275.2;282.3;273.67;49971152910.0;180148360;SBER
2022-02-11 00:00:00;274.9;260.83;275.87;259.61;57202046478.0;213954390;SBER
2022-02-14 00:00:00;256.69;256.7;259.5;245.1;90439846224.3;357654570;SBER
2022-02-15 00:00:00;257.89;274.0;274.0;257.51;72536855943.8;271518670;SBER
2022-02-16 00:00:00;276.88;277.78;281.0;274.15;54327320546.5;195822410;SBER
2022-02-17 00:00:00;277.0;260.58;277.0;259.36;69639981675.4;262088700;SBER
2022-02-18 00:00:00;262.13;250.28;267.0;245.0;69033777422.6;270594740;SBER
2022-02-21 00:00:00;249.15;201.0;258.32;184.3;238583656296.9;1084508440;SBER
2022-02-22 00:00:00;198.72;208.53;219.9;182.03;188663299795.8;946020570;SBER
2022-02-24 00:00:00;187.54;132.18;187.54;89.59;98281399197.4;829355880;SBER
2022-02-25 00:00:00;123.75;131.12;152.89;115.11;51769813725.2;396287150;SBER
2022-03-24 00:00:00;131.0;136.24;156.2;130.15;22692069361.4;159464350;SBER
2022-03-25 00:00:00;137.0;131.5;147.0;128.2;7725368187.0;57662950;SBER
2022-03-28 00:00:00;130.6;125.0;131.47;125.0;4203874797.0;33212430;SBER
2022-03-29 00:00:00;126.16;128.77;137.57;122.0;9470337365.6;72338740;SBER
2022-03-30 00:00:00;136.89;134.6;138.4;131.11;4754053635.4;35675450;SBER
2022-03-31 00:00:00;135.25;143.69;147.41;134.52;16669448877.5;118425000;SBER
2022-04-01 00:00:00;145.0;154.5;155.4;144.51;18022334419.5;118880720;SBER
2022-04-04 00:00:00;158.76;166.0;166.88;150.2;18622917617.7;115938910;SBER
2022-04-05 00:00:00;169.83;154.1;169.9;147.76;20715568335.3;130342790;SBER
2022-04-06 00:00:00;143.51;141.6;153.3;140.65;16064065136.0;109040410;SBER
2022-04-07 00:00:00;143.1;147.5;149.9;142.5;8603867601.8;58839040;SBER
2022-04-08 00:00:00;149.05;143.72;151.0;141.06;7042432416.5;48450590;SBER
2022-04-11 00:00:00;144.09;138.69;146.98;138.5;6769147874.0;47575830;SBER
2022-04-12 00:00:00;138.84;135.38;140.1;130.35;10068815929.1;75388800;SBER
2022-04-13 00:00:00;136.78;135.5;138.14;132.72;5281816161.7;39087840;SBER
2022-04-14 00:00:00;135.85;129.05;135.89;129.05;5854258707.0;44368360;SBER
2022-04-15 00:00:00;128.55;130.88;131.72;125.12;6025059285.1;46772550;SBER
2022-04-18 00:00:00;131.41;123.85;132.68;123.7;7419239922.5;58500600;SBER
2022-04-19 00:00:00;123.85;120.3;123.85;115.36;9552876654.9;79905700;SBER
2022-04-20 00:00:00;121.0;121.5;125.44;117.51;8136201185.3;66603200;SBER
2022-04-21 00:00:00;121.97;118.65;123.05;117.85;4864876092.900003;40648560;SBER
2022-04-22 00:00:00;118.65;116.97;122.32;115.55;6798689067.5;57466590;SBER
2022-04-25 00:00:00;116.0;111.9;116.4;111.5;5179109798.5;45811390;SBER
2022-04-26 00:00:00;112.58;122.36;124.92;111.9;9832906106.8;83540530;SBER
2022-04-27 00:00:00;123.0;131.11;131.73;120.6;14832382819.5;115500050;SBER
2022-04-28 00:00:00;132.14;123.85;134.5;123.05;16007384988.2;123541890;SBER
2022-04-29 00:00:00;123.67;128.8;130.0;122.8;11075903085.1;87366110;SBER
2022-05-04 00:00:00;129.1;123.2;131.5;122.5;8444076353.1;67289000;SBER
2022-05-05 00:00:00;124.21;124.8;125.54;122.75;5266724459.4;42383000;SBER
2022-05-06 00:00:00;124.74;123.1;124.99;121.52;3758705967.7;30602500;SBER
2022-05-11 00:00:00;123.0;123.34;126.05;121.86;4074118445.5;32870440;SBER
2022-05-12 00:00:00;123.1;119.15;123.74;118.05;3736761907.6;30846460;SBER
2022-05-13 00:00:00;120.45;120.2;121.59;118.2;2743261781.4;22838020;SBER
2022-05-16 00:00:00;120.9;123.41;123.5;119.5;4270982372.6;34940660;SBER
2022-05-17 00:00:00;124.0;127.75;127.78;123.65;5288189358.3;41963590;SBER
2022-05-18 00:00:00;128.2;125.12;131.3;125.0;7149065642.2;55565940;SBER
2022-05-19 00:00:00;125.31;125.6;126.86;123.21;4282808065.600004;34246550;SBER
2022-05-20 00:00:00;126.06;122.2;127.0;121.05;4854130253.9;39288280;SBER
2022-05-23 00:00:00;121.5;119.46;122.5;118.9;4587986948.8;37976200;SBER
2022-05-24 00:00:00;119.45;123.6;125.0;117.1;5467479952.3;45164830;SBER
2022-05-25 00:00:00;124.11;124.15;125.5;120.5;6588459652.6;53511900;SBER
2022-05-26 00:00:00;124.8;123.0;125.99;122.0;6438132740.8;51985140;SBER
2022-05-27 00:00:00;123.0;121.22;123.5;120.9;3981861287.2;32685350;SBER
2022-05-30 00:00:00;121.6;120.67;123.0;120.21;3035846751.9;24957710;SBER
2022-05-31 00:00:00;120.0;118.3;120.0;117.62;3557831216.3;29983170;SBER
2022-06-01 00:00:00;117.5;121.97;122.69;117.0;5296798375.3;43785040;SBER
2022-06-02 00:00:00;121.9;119.0;122.39;118.5;5125256938.4;42769900;SBER
2022-06-03 00:00:00;119.29;119.21;120.16;117.18;4067212982.5;34341530;SBER
2022-06-06 00:00:00;119.26;118.78;120.35;118.29;2652231034.2;22281970;SBER
2022-06-07 00:00:00;118.68;118.32;118.9;117.32;2629117760.2;22274020;SBER
2022-06-08 00:00:00;118.51;119.9;122.19;118.4;5003858591.9;41514970;SBER
2022-06-09 00:00:00;120.0;118.2;120.2;117.7;3477327986.1;29371970;SBER
2022-06-10 00:00:00;118.03;118.07;119.55;117.73;3006397517.2;25373000;SBER
2022-06-14 00:00:00;118.03;118.98;119.88;115.8;4454820677.7;37690460;SBER
2022-06-15 00:00:00;119.4;121.14;121.71;118.71;6293254524.8;52262500;SBER
2022-06-16 00:00:00;121.5;123.73;123.73;120.41;5865468454.0;47921410;SBER
2022-06-17 00:00:00;123.97;123.88;125.18;123.11;4542499796.0;36608520;SBER
2022-06-20 00:00:00;124.1;131.29;131.5;123.6;8358193641.7;65683460;SBER
2022-06-21 00:00:00;131.98;129.1;133.49;127.11;9779358224.0;75565750;SBER
2022-06-22 00:00:00;127.88;133.11;133.21;126.03;8798787966.1;67799070;SBER
2022-06-23 00:00:00;133.9;136.85;138.4;131.5;14709729514.2;108118920;SBER
2022-06-24 00:00:00;137.16;137.76;138.3;135.21;6186219567.5;45254820;SBER
2022-06-27 00:00:00;137.7;141.15;141.77;136.77;9812403018.2;69963540;SBER
2022-06-28 00:00:00;141.75;139.99;142.35;138.5;7675925017.5;54863240;SBER
2022-06-29 00:00:00;139.8;132.8;139.89;132.75;7517497903.800001;55164310;SBER
2022-06-30 00:00:00;132.5;125.2;135.44;123.55;11774451572.6;91499020;SBER
2022-07-01 00:00:00;124.13;129.91;132.0;122.5;7809271635.9;60628570;SBER
2022-07-04 00:00:00;129.0;131.43;132.8;127.16;6244209442.1;48006990;SBER
2022-07-05 00:00:00;132.0;133.5;135.7;131.43;6901128618.2;51662270;SBER
2022-07-06 00:00:00;133.5;134.0;137.1;132.5;6371451571.2;47075440;SBER
2022-07-07 00:00:00;134.0;133.09;135.2;131.22;5736860567.7;43059280;SBER
2022-07-08 00:00:00;133.15;133.3;133.98;130.9;3656551234.1;27635050;SBER
2022-07-11 00:00:00;132.8;126.8;133.9;126.42;6951759089.7;53725410;SBER
2022-07-12 00:00:00;126.5;129.0;129.35;124.2;7276446907.2;57254290;SBER
2022-07-13 00:00:00;129.8;126.0;129.95;125.36;5838157717.2;45932640;SBER
2022-07-14 00:00:00;125.97;125.9;128.0;124.61;5273758237.4;41704620;SBER
2022-07-15 00:00:00;126.06;128.9;129.44;125.27;5725166716.2;44954140;SBER
2022-07-18 00:00:00;130.0;128.11;130.64;127.25;4560441171.4;35478100;SBER
2022-07-19 00:00:00;128.0;127.76;128.11;125.51;4101676311.8;32381170;SBER
2022-07-20 00:00:00;128.12;126.44;129.2;126.16;4450301742.2;34762350;SBER
2022-07-21 00:00:00;126.44;125.48;126.83;122.24;6674132987.5;53633030;SBER
2022-07-22 00:00:00;125.5;128.82;129.1;125.03;5934551084.8;46478250;SBER
2022-07-25 00:00:00;128.9;131.45;132.0;127.24;7278558481.8;55990880;SBER
2022-07-26 00:00:00;132.02;132.9;133.9;131.0;6674121413.4;50351100;SBER
2022-07-27 00:00:00;132.9;132.5;134.79;131.62;5666320132.8;42526820;SBER
2022-07-28 00:00:00;133.01;131.72;133.49;130.1;5270874128.5;40102900;SBER
2022-07-29 00:00:00;131.65;131.9;132.75;130.31;3657277546.3;27788260;SBER
2022-08-01 00:00:00;131.77;127.34;131.77;127.34;5733440411.9;44322900;SBER
2022-08-02 00:00:00;126.6;127.53;128.44;125.6;5597372358.7;44006150;SBER
2022-08-03 00:00:00;128.05;126.85;129.15;126.27;3954448973.2;30948110;SBER
2022-08-04 00:00:00;126.94;126.95;128.13;126.16;2486974528.6;19560540;SBER
2022-08-05 00:00:00;127.5;122.4;127.58;122.24;7580630330.2;61176570;SBER
2022-08-08 00:00:00;126.11;123.81;127.38;123.51;6717450630.0;53664860;SBER
2022-08-09 00:00:00;123.9;126.4;126.5;122.3;4714973255.6;37919970;SBER
2022-08-10 00:00:00;126.25;126.2;127.29;124.87;4026159269.7;31939910;SBER
2022-08-11 00:00:00;126.97;123.45;126.97;123.07;3873147168.4;30949210;SBER
2022-08-12 00:00:00;123.46;124.88;124.98;122.6;3377655734.9;27223160;SBER
2022-08-15 00:00:00;124.56;125.0;125.7;123.28;3150239987.1;25355480;SBER
2022-08-16 00:00:00;125.2;126.39;126.86;124.53;3439359278.0;27290920;SBER
2022-08-17 00:00:00;126.58;124.5;127.44;124.5;4134398010.8;32888950;SBER
2022-08-18 00:00:00;124.39;126.3;126.5;123.92;3189014037.0;25415410;SBER
2022-08-19 00:00:00;126.3;125.2;126.36;124.72;2339575284.4;18676990;SBER
2022-08-22 00:00:00;125.0;126.06;126.69;124.7;3083949126.3;24510110;SBER
2022-08-23 00:00:00;126.06;130.38;130.49;126.01;8448692324.8;65419130;SBER
2022-08-24 00:00:00;130.6;128.15;131.64;127.85;5940974237.7;45833690;SBER
2022-08-25 00:00:00;128.15;128.18;129.81;127.1;4630467612.5;36067720;SBER
2022-08-26 00:00:00;128.02;130.4;130.5;127.62;4251007186.7;32879870;SBER
2022-08-29 00:00:00;130.12;131.17;131.4;129.52;5342794309.5;40911490;SBER
2022-08-30 00:00:00;131.17;130.05;132.6;129.65;6706724051.1;51084490;SBER
2022-08-31 00:00:00;132.3;134.25;138.34;131.5;14439588088.8;107450510;SBER
2022-09-01 00:00:00;133.99;138.2;138.22;132.02;7406741299.8;54942470;SBER
2022-09-02 00:00:00;138.8;143.8;144.9;136.22;19355155393.0;136891810;SBER
2022-09-05 00:00:00;143.5;141.0;145.1;139.11;12371122690.1;87603050;SBER
2022-09-06 00:00:00;140.9;137.23;141.07;135.22;11990944909.2;86674520;SBER
